14837KMSN MSN20050601034009306/01/05 03:40:31  5-MIN KMSN 010940Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601034509306/01/05 03:45:31  5-MIN KMSN 010945Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601035011006/01/05 03:50:31  5-MIN KMSN 010950Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2 SLP181 T00940083
14837KMSN MSN20050601035509306/01/05 03:55:31  5-MIN KMSN 010955Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601040009306/01/05 04:00:31  5-MIN KMSN 011000Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601040509306/01/05 04:05:31  5-MIN KMSN 011005Z 00000KT 10SM CLR 09/08 A3007 730 96  200 000/00 RMK AO2
14837KMSN MSN20050601041009306/01/05 04:10:31  5-MIN KMSN 011010Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601041509306/01/05 04:15:31  5-MIN KMSN 011015Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601042009306/01/05 04:20:31  5-MIN KMSN 011020Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601042509306/01/05 04:25:31  5-MIN KMSN 011025Z 00000KT 10SM CLR 09/08 A3007 730 93  300 000/00 RMK AO2
14837KMSN MSN20050601043009306/01/05 04:30:31  5-MIN KMSN 011030Z 00000KT 10SM CLR 09/08 A3007 720 93  300 000/00 RMK AO2
14837KMSN MSN20050601043509306/01/05 04:35:31  5-MIN KMSN 011035Z 00000KT 10SM CLR 09/08 A3007 720 96  200 000/00 RMK AO2
14837KMSN MSN20050601044009306/01/05 04:40:31  5-MIN KMSN 011040Z 00000KT 10SM CLR 09/08 A3007 720 96  200 000/00 RMK AO2
14837KMSN MSN20050601044509306/01/05 04:45:31  5-MIN KMSN 011045Z 00000KT 10SM CLR 09/08 A3008 720 93  300 000/00 RMK AO2
14837KMSN MSN20050601045011006/01/05 04:50:31  5-MIN KMSN 011050Z 00000KT 10SM CLR 09/08 A3008 720 93  300 000/00 RMK AO2 SLP184 T00940083
14837KMSN MSN20050601045509306/01/05 04:55:31  5-MIN KMSN 011055Z 00000KT 10SM CLR 09/08 A3008 720 93  200 000/00 RMK AO2
14837KMSN MSN20050601050009306/01/05 05:00:31  5-MIN KMSN 011100Z 00000KT 10SM CLR 09/08 A3008 720 93  200 000/00 RMK AO2
14837KMSN MSN20050601050509306/01/05 05:05:31  5-MIN KMSN 011105Z 00000KT 10SM CLR 09/08 A3008 720 89  300 000/00 RMK AO2
14837KMSN MSN20050601051009306/01/05 05:10:31  5-MIN KMSN 011110Z 00000KT 10SM CLR 09/08 A3008 720 93  300 000/00 RMK AO2
14837KMSN MSN20050601051509306/01/05 05:15:31  5-MIN KMSN 011115Z 00000KT 10SM CLR 10/08 A3008 720 89  300 000/00 RMK AO2
14837KMSN MSN20050601052009306/01/05 05:20:31  5-MIN KMSN 011120Z 00000KT 10SM CLR 10/08 A3008 710 89  300 000/00 RMK AO2
14837KMSN MSN20050601052509306/01/05 05:25:31  5-MIN KMSN 011125Z 34003KT 10SM CLR 10/09 A3008 710 93  300 340/03 RMK AO2
14837KMSN MSN20050601053009306/01/05 05:30:31  5-MIN KMSN 011130Z 00000KT 10SM CLR 11/09 A3008 710 89  400 000/00 RMK AO2
14837KMSN MSN20050601053509306/01/05 05:35:31  5-MIN KMSN 011135Z 00000KT 10SM CLR 11/09 A3008 710 89  500 000/00 RMK AO2
14837KMSN MSN20050601054009306/01/05 05:40:31  5-MIN KMSN 011140Z 00000KT 10SM CLR 11/09 A3008 710 89  500 000/00 RMK AO2
14837KMSN MSN20050601054509306/01/05 05:45:31  5-MIN KMSN 011145Z 00000KT 10SM CLR 12/10 A3008 710 89  500 000/00 RMK AO2
14837KMSN MSN20050601055012806/01/05 05:50:31  5-MIN KMSN 011150Z 00000KT 10SM CLR 12/10 A3008 710 86  600 000/00 RMK AO2 SLP185 T01220100 10122 20089 56006
14837KMSN MSN20050601055509306/01/05 05:55:31  5-MIN KMSN 011155Z 00000KT 10SM CLR 12/10 A3008 710 86  600 000/00 RMK AO2
14837KMSN MSN20050601060009306/01/05 06:00:31  5-MIN KMSN 011200Z 00000KT 10SM CLR 13/10 A3009 710 83  700 000/00 RMK AO2
14837KMSN MSN20050601060509306/01/05 06:05:31  5-MIN KMSN 011205Z 00000KT 10SM CLR 13/09 A3009 710 77  700 000/00 RMK AO2
14837KMSN MSN20050601061009306/01/05 06:10:31  5-MIN KMSN 011210Z 00000KT 10SM CLR 13/09 A3008 710 74  700 000/00 RMK AO2
14837KMSN MSN20050601061509306/01/05 06:15:31  5-MIN KMSN 011215Z 00000KT 10SM CLR 14/09 A3008 710 74  800 000/00 RMK AO2
14837KMSN MSN20050601062009306/01/05 06:20:31  5-MIN KMSN 011220Z 00000KT 10SM CLR 14/09 A3008 720 74  800 000/00 RMK AO2
14837KMSN MSN20050601062509306/01/05 06:25:31  5-MIN KMSN 011225Z 00000KT 10SM CLR 14/09 A3008 720 72  900 000/00 RMK AO2
14837KMSN MSN20050601063009306/01/05 06:30:31  5-MIN KMSN 011230Z 00000KT 10SM CLR 15/10 A3008 720 72  900 000/00 RMK AO2
14837KMSN MSN20050601063509406/01/05 06:35:31  5-MIN KMSN 011235Z 00000KT 10SM CLR 16/10 A3008 720 69  1000 000/00 RMK AO2
14837KMSN MSN20050601064009406/01/05 06:40:31  5-MIN KMSN 011240Z 00000KT 10SM CLR 16/11 A3008 720 69  1100 000/00 RMK AO2
14837KMSN MSN20050601064509406/01/05 06:45:31  5-MIN KMSN 011245Z 00000KT 10SM CLR 17/11 A3008 720 67  1100 000/00 RMK AO2
14837KMSN MSN20050601065011106/01/05 06:50:31  5-MIN KMSN 011250Z 13004KT 10SM CLR 17/11 A3008 720 64  1200 130/04 RMK AO2 SLP184 T01720106
14837KMSN MSN20050601065509406/01/05 06:55:31  5-MIN KMSN 011255Z 13004KT 10SM CLR 17/11 A3008 710 64  1200 130/04 RMK AO2
14837KMSN MSN20050601070009406/01/05 07:00:31  5-MIN KMSN 011300Z 14005KT 10SM CLR 18/11 A3008 710 64  1200 140/05 RMK AO2
14837KMSN MSN20050601070509406/01/05 07:05:31  5-MIN KMSN 011305Z 15009KT 10SM CLR 18/11 A3008 710 62  1200 140/09 RMK AO2
14837KMSN MSN20050601071009406/01/05 07:10:31  5-MIN KMSN 011310Z 14009KT 10SM CLR 18/11 A3008 710 60  1300 140/09 RMK AO2
14837KMSN MSN20050601071509406/01/05 07:15:31  5-MIN KMSN 011315Z 13010KT 10SM CLR 18/11 A3008 710 62  1300 130/10 RMK AO2
14837KMSN MSN20050601072009406/01/05 07:20:31  5-MIN KMSN 011320Z 13009KT 10SM CLR 18/11 A3008 710 60  1300 130/09 RMK AO2
14837KMSN MSN20050601072509406/01/05 07:25:31  5-MIN KMSN 011325Z 14008KT 10SM CLR 19/11 A3008 710 60  1400 130/08 RMK AO2
14837KMSN MSN20050601073009406/01/05 07:30:31  5-MIN KMSN 011330Z 13006KT 10SM CLR 19/11 A3008 710 60  1400 130/06 RMK AO2
14837KMSN MSN20050601073509406/01/05 07:35:31  5-MIN KMSN 011335Z 13008KT 10SM CLR 19/11 A3008 710 58  1400 130/08 RMK AO2
14837KMSN MSN20050601074009406/01/05 07:40:31  5-MIN KMSN 011340Z 13008KT 10SM CLR 19/11 A3008 710 58  1400 130/08 RMK AO2
14837KMSN MSN20050601074509406/01/05 07:45:31  5-MIN KMSN 011345Z 13006KT 10SM CLR 20/12 A3008 710 58  1500 130/06 RMK AO2
14837KMSN MSN20050601075011106/01/05 07:50:31  5-MIN KMSN 011350Z 13006KT 10SM CLR 20/12 A3008 720 58  1500 130/06 RMK AO2 SLP185 T02000117
14837KMSN MSN20050601075509406/01/05 07:55:31  5-MIN KMSN 011355Z 13007KT 10SM CLR 21/12 A3008 710 56  1600 130/07 RMK AO2
14837KMSN MSN20050601080009406/01/05 08:00:31  5-MIN KMSN 011400Z 13008KT 10SM CLR 21/12 A3008 710 56  1600 130/08 RMK AO2
14837KMSN MSN20050601080509406/01/05 08:05:31  5-MIN KMSN 011405Z 14007KT 10SM CLR 21/12 A3008 710 54  1600 140/07 RMK AO2
14837KMSN MSN20050601081009406/01/05 08:10:31  5-MIN KMSN 011410Z 13008KT 10SM CLR 21/12 A3008 710 54  1600 130/08 RMK AO2
14837KMSN MSN20050601081509406/01/05 08:15:31  5-MIN KMSN 011415Z 13008KT 10SM CLR 21/12 A3008 710 54  1600 130/08 RMK AO2
14837KMSN MSN20050601082009406/01/05 08:20:31  5-MIN KMSN 011420Z 12006KT 10SM CLR 22/12 A3008 710 52  1700 120/06 RMK AO2
14837KMSN MSN20050601082509406/01/05 08:25:31  5-MIN KMSN 011425Z 12007KT 10SM CLR 22/12 A3008 710 52  1700 120/07 RMK AO2
14837KMSN MSN20050601083009406/01/05 08:30:31  5-MIN KMSN 011430Z 13008KT 10SM CLR 22/12 A3008 710 51  1800 120/08 RMK AO2
14837KMSN MSN20050601083509406/01/05 08:35:31  5-MIN KMSN 011435Z 14008KT 10SM CLR 23/12 A3008 720 51  1800 140/08 RMK AO2
14837KMSN MSN20050601084009406/01/05 08:40:31  5-MIN KMSN 011440Z 14007KT 10SM CLR 22/12 A3008 720 51  1800 130/07 RMK AO2
14837KMSN MSN20050601084509406/01/05 08:45:31  5-MIN KMSN 011445Z 13009KT 10SM CLR 23/12 A3008 720 49  1800 130/09 RMK AO2
14837KMSN MSN20050601085011706/01/05 08:50:31  5-MIN KMSN 011450Z 13009KT 10SM CLR 23/12 A3008 720 49  1800 130/09 RMK AO2 SLP182 T02280117 53005
14837KMSN MSN20050601085509406/01/05 08:55:31  5-MIN KMSN 011455Z 15009KT 10SM CLR 23/12 A3008 720 49  1800 150/09 RMK AO2
14837KMSN MSN20050601090009406/01/05 09:00:31  5-MIN KMSN 011500Z 14009KT 10SM CLR 23/12 A3008 720 47  1900 140/09 RMK AO2
14837KMSN MSN20050601090509406/01/05 09:05:31  5-MIN KMSN 011505Z 15010KT 10SM CLR 23/11 A3008 720 45  1900 150/10 RMK AO2
14837KMSN MSN20050601091009406/01/05 09:10:31  5-MIN KMSN 011510Z 15012KT 10SM CLR 23/11 A3007 720 45  1900 140/12 RMK AO2
14837KMSN MSN20050601091509406/01/05 09:15:31  5-MIN KMSN 011515Z 14010KT 10SM CLR 24/11 A3007 720 44  2000 140/10 RMK AO2
14837KMSN MSN20050601092009406/01/05 09:20:31  5-MIN KMSN 011520Z 13011KT 10SM CLR 24/11 A3007 720 44  2000 130/11 RMK AO2
14837KMSN MSN20050601092509406/01/05 09:25:31  5-MIN KMSN 011525Z 14010KT 10SM CLR 24/11 A3007 720 44  2000 140/10 RMK AO2
14837KMSN MSN20050601093009406/01/05 09:30:31  5-MIN KMSN 011530Z 15009KT 10SM CLR 24/11 A3007 730 42  2000 150/09 RMK AO2
14837KMSN MSN20050601093509406/01/05 09:35:31  5-MIN KMSN 011535Z 16010KT 10SM CLR 24/11 A3007 730 41  2000 150/10 RMK AO2
14837KMSN MSN20050601094009406/01/05 09:40:31  5-MIN KMSN 011540Z 15011KT 10SM CLR 24/11 A3007 720 42  2000 150/11 RMK AO2
14837KMSN MSN20050601094509406/01/05 09:45:31  5-MIN KMSN 011545Z 17010KT 10SM CLR 24/11 A3007 720 42  2000 170/10 RMK AO2
14837KMSN MSN20050601095011106/01/05 09:50:31  5-MIN KMSN 011550Z 16011KT 10SM CLR 24/11 A3007 720 41  2000 160/11 RMK AO2 SLP181 T02440106
14837KMSN MSN20050601095510306/01/05 09:55:31  5-MIN KMSN 011555Z 17009G17KT 10SM FEW055 24/11 A3007  730 41 2000 170/09G17 RMK AO2
14837KMSN MSN20050601100009706/01/05 10:00:31  5-MIN KMSN 011600Z 17010KT 10SM FEW055 25/11 A3007 730  41 2100 170/10 RMK AO2
14837KMSN MSN20050601100509706/01/05 10:05:31  5-MIN KMSN 011605Z 16007KT 10SM FEW055 25/12 A3007 730  43 2100 160/07 RMK AO2
14837KMSN MSN20050601101009706/01/05 10:10:31  5-MIN KMSN 011610Z 12008KT 10SM FEW055 25/12 A3007 730  43 2100 120/08 RMK AO2
14837KMSN MSN20050601101510306/01/05 10:15:31  5-MIN KMSN 011615Z 12011G15KT 10SM FEW055 25/11 A3007  730 39 2100 110/11G15 RMK AO2
14837KMSN MSN20050601102011306/01/05 10:20:31  5-MIN KMSN 011620Z 13011KT 100V160 10SM FEW055 25/11  A3007 730 39 2100 130/11 100V160 RMK AO2
14837KMSN MSN20050601102509706/01/05 10:25:31  5-MIN KMSN 011625Z 14009KT 10SM FEW055 25/11 A3007 730  39 2100 140/09 RMK AO2
14837KMSN MSN20050601103009706/01/05 10:30:31  5-MIN KMSN 011630Z 14009KT 10SM FEW055 25/11 A3007 730  41 2100 140/09 RMK AO2
14837KMSN MSN20050601103509706/01/05 10:35:31  5-MIN KMSN 011635Z 14008KT 10SM FEW055 25/11 A3006 730  39 2100 140/08 RMK AO2
14837KMSN MSN20050601104009706/01/05 10:40:31  5-MIN KMSN 011640Z 12014KT 10SM FEW055 26/11 A3006 730  38 2200 110/14 RMK AO2
14837KMSN MSN20050601104509706/01/05 10:45:31  5-MIN KMSN 011645Z 13010KT 10SM FEW055 26/10 A3006 730  37 2200 120/10 RMK AO2
14837KMSN MSN20050601105011406/01/05 10:50:31  5-MIN KMSN 011650Z 13013KT 10SM SCT065 25/09 A3006 740  37 2100 130/13 RMK AO2 SLP176 T02500094
14837KMSN MSN20050601105509706/01/05 10:55:31  5-MIN KMSN 011655Z 12010KT 10SM SCT070 26/09 A3006 740  35 2200 120/10 RMK AO2
14837KMSN MSN20050601110009706/01/05 11:00:31  5-MIN KMSN 011700Z 12012KT 10SM SCT070 26/09 A3006 740  35 2200 120/12 RMK AO2
14837KMSN MSN20050601110510306/01/05 11:05:31  5-MIN KMSN 011705Z 13012G18KT 10SM SCT070 26/09 A3005  740 35 2200 130/12G18 RMK AO2
14837KMSN MSN20050601111010306/01/05 11:10:31  5-MIN KMSN 011710Z 13009G18KT 10SM SCT070 26/09 A3005  740 34 2200 130/09G18 RMK AO2
14837KMSN MSN20050601111509706/01/05 11:15:31  5-MIN KMSN 011715Z 13011KT 10SM SCT070 26/10 A3005 740  37 2200 130/11 RMK AO2
14837KMSN MSN20050601112009706/01/05 11:20:31  5-MIN KMSN 011720Z 12010KT 10SM SCT070 25/09 A3005 740  37 2100 120/10 RMK AO2
14837KMSN MSN20050601112510306/01/05 11:25:31  5-MIN KMSN 011725Z 11013G16KT 10SM SCT070 26/10 A3005  740 37 2200 110/13G16 RMK AO2
14837KMSN MSN20050601113010306/01/05 11:30:31  5-MIN KMSN 011730Z 12012G16KT 10SM SCT070 26/10 A3005  740 37 2200 120/12G16 RMK AO2
14837KMSN MSN20050601113509706/01/05 11:35:31  5-MIN KMSN 011735Z 12012KT 10SM SCT070 26/09 A3005 740  35 2200 120/12 RMK AO2
14837KMSN MSN20050601114009706/01/05 11:40:31  5-MIN KMSN 011740Z 12010KT 10SM SCT070 26/09 A3005 740  34 2200 120/10 RMK AO2
14837KMSN MSN20050601114509706/01/05 11:45:31  5-MIN KMSN 011745Z 10009KT 10SM SCT070 25/09 A3005 740  37 2100 100/09 RMK AO2
14837KMSN MSN20050601115013806/01/05 11:50:31  5-MIN KMSN 011750Z 10011G18KT 10SM SCT070 25/09 A3005  740 37 2100 100/11G18 RMK AO2 SLP175 T02500094 10261 20122 58002
14837KMSN MSN20050601115510306/01/05 11:55:31  5-MIN KMSN 011755Z 12010G18KT 10SM SCT075 26/09 A3005  740 34 2200 120/10G18 RMK AO2
14837KMSN MSN20050601120009706/01/05 12:00:31  5-MIN KMSN 011800Z 12006KT 10SM SCT075 26/09 A3005 750  33 2200 120/06 RMK AO2
14837KMSN MSN20050601120510306/01/05 12:05:31  5-MIN KMSN 011805Z 14012G16KT 10SM SCT075 26/10 A3005  750 36 2200 140/12G16 RMK AO2
14837KMSN MSN20050601121009706/01/05 12:10:31  5-MIN KMSN 011810Z 13011KT 10SM SCT075 27/10 A3005 750  34 2300 130/11 RMK AO2
14837KMSN MSN20050601121509706/01/05 12:15:31  5-MIN KMSN 011815Z 14011KT 10SM SCT075 27/11 A3005 750  36 2300 140/11 RMK AO2
14837KMSN MSN20050601122009706/01/05 12:20:31  5-MIN KMSN 011820Z 14011KT 10SM SCT075 26/10 A3004 750  37 2200 130/11 RMK AO2
14837KMSN MSN20050601122509706/01/05 12:25:31  5-MIN KMSN 011825Z 17011KT 10SM SCT075 26/09 A3004 750  35 2200 170/11 RMK AO2
14837KMSN MSN20050601123009706/01/05 12:30:31  5-MIN KMSN 011830Z 12010KT 10SM SCT075 26/09 A3004 750  35 2200 120/10 RMK AO2
14837KMSN MSN20050601123509706/01/05 12:35:31  5-MIN KMSN 011835Z 11009KT 10SM SCT075 26/11 A3004 760  38 2200 110/09 RMK AO2
14837KMSN MSN20050601124010306/01/05 12:40:31  5-MIN KMSN 011840Z 11010G17KT 10SM SCT075 26/10 A3004  760 37 2200 110/10G17 RMK AO2
14837KMSN MSN20050601124509706/01/05 12:45:31  5-MIN KMSN 011845Z 11013KT 10SM SCT075 26/10 A3004 760  37 2200 110/13 RMK AO2
14837KMSN MSN20050601125011406/01/05 12:50:31  5-MIN KMSN 011850Z 10012KT 10SM SCT070 26/10 A3003 760  37 2200 090/12 RMK AO2 SLP168 T02560100
14837KMSN MSN20050601125509706/01/05 12:55:31  5-MIN KMSN 011855Z 11013KT 10SM SCT070 26/10 A3003 760  37 2200 110/13 RMK AO2
14837KMSN MSN20050601130009706/01/05 13:00:31  5-MIN KMSN 011900Z 10011KT 10SM SCT070 26/10 A3003 760  36 2300 100/11 RMK AO2
14837KMSN MSN20050601130509706/01/05 13:05:31  5-MIN KMSN 011905Z 15011KT 10SM SCT070 27/11 A3003 760  36 2300 150/11 RMK AO2
14837KMSN MSN20050601131009706/01/05 13:10:31  5-MIN KMSN 011910Z 11012KT 10SM SCT070 27/10 A3003 760  34 2300 110/12 RMK AO2
14837KMSN MSN20050601131509706/01/05 13:15:31  5-MIN KMSN 011915Z 09013KT 10SM SCT070 27/10 A3002 770  34 2300 090/13 RMK AO2
14837KMSN MSN20050601132010306/01/05 13:20:31  5-MIN KMSN 011920Z 11012G17KT 10SM SCT070 27/09 A3002  770 33 2300 110/12G17 RMK AO2
14837KMSN MSN20050601132510306/01/05 13:25:31  5-MIN KMSN 011925Z 12009G17KT 10SM SCT070 27/10 A3002  770 34 2300 120/09G17 RMK AO2
14837KMSN MSN20050601133009706/01/05 13:30:31  5-MIN KMSN 011930Z 14009KT 10SM SCT070 27/10 A3002 770  34 2300 140/09 RMK AO2
14837KMSN MSN20050601133509706/01/05 13:35:31  5-MIN KMSN 011935Z 14012KT 10SM SCT070 27/09 A3002 770  33 2300 140/12 RMK AO2
14837KMSN MSN20050601134009706/01/05 13:40:31  5-MIN KMSN 011940Z 14009KT 10SM SCT070 26/09 A3002 770  34 2300 130/09 RMK AO2
14837KMSN MSN20050601134510306/01/05 13:45:31  5-MIN KMSN 011945Z 15013G17KT 10SM SCT070 27/09 A3002  770 33 2300 150/13G17 RMK AO2
14837KMSN MSN20050601135011406/01/05 13:50:31  5-MIN KMSN 011950Z 14011KT 10SM SCT070 27/09 A3002 780  32 2300 140/11 RMK AO2 SLP162 T02670089
14837KMSN MSN20050601135509706/01/05 13:55:31  5-MIN KMSN 011955Z 12011KT 10SM SCT075 26/09 A3002 780  34 2300 120/11 RMK AO2
14837KMSN MSN20050601140010306/01/05 14:00:31  5-MIN KMSN 012000Z 12011G17KT 10SM SCT075 26/10 A3001  780 37 2200 120/11G17 RMK AO2
14837KMSN MSN20050601140509706/01/05 14:05:31  5-MIN KMSN 012005Z 11013KT 10SM SCT075 26/10 A3001 780  36 2300 110/13 RMK AO2
14837KMSN MSN20050601141009706/01/05 14:10:31  5-MIN KMSN 012010Z 09010KT 10SM SCT075 26/10 A3001 780  36 2300 090/10 RMK AO2
14837KMSN MSN20050601141509706/01/05 14:15:31  5-MIN KMSN 012015Z 13013KT 10SM SCT075 26/10 A3001 780  36 2300 130/13 RMK AO2
14837KMSN MSN20050601142010306/01/05 14:20:31  5-MIN KMSN 012020Z 12014G17KT 10SM SCT075 26/10 A3001  780 36 2300 120/14G17 RMK AO2
14837KMSN MSN20050601142510306/01/05 14:25:31  5-MIN KMSN 012025Z 11012G17KT 10SM SCT075 26/10 A3001  780 37 2200 110/12G17 RMK AO2
